,40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960
opt-gap,0.29859374999999844,0.6515624999999972,1.0084374999999994,1.4055859375000068,1.8124687499999936,2.156953125000001,2.545223214285727,2.875449218749992,3.1959375000000136,3.5848437500000045,3.960184659090885,4.288815104166645,4.70221153846154,5.079821428571449,5.439395833333322,5.836669921875,6.210367647058774,6.570373263888882,6.955065789473679,7.293140624999978,7.643995535714339,8.083750000000009,8.415495923913,8.708248697916702
N,40.0,80.0,120.0,160.0,200.0,240.0,280.0,320.0,360.0,400.0,440.0,480.0,520.0,560.0,600.0,640.0,680.0,720.0,760.0,800.0,840.0,880.0,920.0,960.0
M,400.0,800.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,7600.0,8000.0,8400.0,8800.0,9200.0,9600.0
expect-reward,31.10765625,62.1609375,93.2103125,124.2194140625,155.21878125,186.280546875,217.29852678571427,248.37455078125,279.4603125,310.47765625,341.5085653409091,372.58618489583336,403.57903846153846,434.60767857142855,465.6543541666667,496.663330078125,527.6958823529412,558.7421267361111,589.7636842105263,620.831859375,651.8872544642857,682.85375,713.928254076087,745.0417513020833
std,0.033073440674162465,0.03299960604345811,0.03288839313488562,0.03304142194627636,0.03283368363071251,0.0328846934008115,0.03244072397664644,0.03341066133832526,0.032837183864782925,0.03357786243135475,0.03279693391103973,0.03262395626600123,0.03214922010929098,0.03303321787571963,0.0326133048950526,0.03262931899073769,0.03305152130414951,0.032817240369841606,0.033042103774329194,0.03299271792387888,0.03283542592617024,0.033543981248635064,0.032723966649289164,0.03263505115656775
time,3.7758119106292725,7.270939826965332,10.877413749694824,14.74261736869812,17.78691339492798,21.211894750595093,24.841201066970825,28.098095178604126,31.832051038742065,36.20632839202881,39.08804202079773,43.285667181015015,46.64219951629639,49.72162938117981,52.903655767440796,55.9526903629303,62.331138134002686,64.94584655761719,67.50036096572876,71.6382086277008,75.18108701705933,78.54569721221924,80.51287198066711,84.2564148902893
