,40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960
opt-gap,0.42789062499999986,0.4491406249999983,0.3357812499999966,0.45871093750000114,0.3876874999999984,0.45265624999998977,0.4553236607142992,0.6179492187499989,0.5812500000000114,0.5627343749999909,0.5642258522727275,0.5544531250000091,0.5925961538461593,0.666082589285736,0.6483593749999841,0.7782421874999841,0.7634237132352837,0.7844357638888368,0.7762006578947194,0.8071484375000182,0.7305208333333439,0.8811363636364149,0.828352581521699,0.8203971354166697
N,40.0,80.0,120.0,160.0,200.0,240.0,280.0,320.0,360.0,400.0,440.0,480.0,520.0,560.0,600.0,640.0,680.0,720.0,760.0,800.0,840.0,880.0,920.0,960.0
M,400.0,800.0,1200.0,1600.0,2000.0,2400.0,2800.0,3200.0,3600.0,4000.0,4400.0,4800.0,5200.0,5600.0,6000.0,6400.0,6800.0,7200.0,7600.0,8000.0,8400.0,8800.0,9200.0,9600.0
expect-reward,30.978359375,62.363359375,93.88296875,125.1662890625,156.6435625,187.98484375,219.3884263392857,250.63205078125,282.075,313.499765625,344.9045241477273,376.320546875,407.68865384615384,439.02141741071426,470.445390625,501.7217578125,533.1428262867647,564.5280642361112,595.9425493421053,627.3178515625,658.8007291666667,690.0563636363636,721.5153974184783,752.9296028645833
std,0.04464439966294371,0.03736917681286794,0.03480741256166969,0.033275397431760875,0.03277276734267149,0.03409878436047532,0.03348893186313269,0.03296946896135209,0.03357052428890591,0.03367201255681734,0.03294266045892349,0.033607334423598624,0.032991895715495205,0.032972160377364605,0.03311670922127997,0.032624068290736025,0.03319822668258618,0.033652960323753076,0.03344032173650561,0.03337618168085506,0.032446066780067305,0.032691179792116096,0.03267300072069223,0.03291696651814429
time,1.4447600841522217,2.7462916374206543,3.403944969177246,4.513148784637451,5.531604051589966,6.664687395095825,7.612823009490967,8.798532485961914,9.946675777435303,10.596367359161377,12.319624423980713,12.875216007232666,13.92646598815918,14.609849214553833,15.856597900390625,16.860840320587158,18.023455381393433,19.424198627471924,20.175479412078857,21.10880160331726,21.996972799301147,23.370314836502075,24.525956869125366,25.001404762268066
